applied_amount,invoice_id,payment_application_id,payment_id,status
824.000000,INV-2022-0191,PAPP-2022-0191,PAY-2022-0191,matched
824.000000,INV-2022-0191,PAPP-2022-0191,PAY-2022-0191,matched
515.000000,INV-2022-0192,PAPP-2022-0192,PAY-2022-0192,matched
515.000000,INV-2022-0192,PAPP-2022-0192,PAY-2022-0192,matched
515.000000,INV-2022-0192,PAPP-2022-0192,PAY-2022-0192,matched
515.000000,INV-2022-0192,PAPP-2022-0192,PAY-2022-0192,matched
996.000000,INV-2022-0193,PAPP-2022-0193,PAY-2022-0193,matched
996.000000,INV-2022-0193,PAPP-2022-0193,PAY-2022-0193,matched
996.000000,INV-2022-0193,PAPP-2022-0193,PAY-2022-0193,matched
996.000000,INV-2022-0193,PAPP-2022-0193,PAY-2022-0193,matched
659.000000,INV-2022-0194,PAPP-2022-0194,PAY-2022-0194,matched
659.000000,INV-2022-0194,PAPP-2022-0194,PAY-2022-0194,matched
659.000000,INV-2022-0194,PAPP-2022-0194,PAY-2022-0194,matched
659.000000,INV-2022-0194,PAPP-2022-0194,PAY-2022-0194,matched
651.000000,INV-2022-0195,PAPP-2022-0195,PAY-2022-0195,matched
651.000000,INV-2022-0195,PAPP-2022-0195,PAY-2022-0195,matched
651.000000,INV-2022-0195,PAPP-2022-0195,PAY-2022-0195,matched
651.000000,INV-2022-0195,PAPP-2022-0195,PAY-2022-0195,matched
662.000000,INV-2022-0196,PAPP-2022-0196,PAY-2022-0196,matched
662.000000,INV-2022-0196,PAPP-2022-0196,PAY-2022-0196,matched
662.000000,INV-2022-0196,PAPP-2022-0196,PAY-2022-0196,matched
662.000000,INV-2022-0196,PAPP-2022-0196,PAY-2022-0196,matched
916.000000,INV-2022-0197,PAPP-2022-0197,PAY-2022-0197,matched
916.000000,INV-2022-0197,PAPP-2022-0197,PAY-2022-0197,matched
916.000000,INV-2022-0197,PAPP-2022-0197,PAY-2022-0197,matched
916.000000,INV-2022-0197,PAPP-2022-0197,PAY-2022-0197,matched
926.000000,INV-2022-0198,PAPP-2022-0198,PAY-2022-0198,matched
926.000000,INV-2022-0198,PAPP-2022-0198,PAY-2022-0198,matched
926.000000,INV-2022-0198,PAPP-2022-0198,PAY-2022-0198,matched
926.000000,INV-2022-0198,PAPP-2022-0198,PAY-2022-0198,matched
822.000000,INV-2022-0199,PAPP-2022-0199,PAY-2022-0199,matched
822.000000,INV-2022-0199,PAPP-2022-0199,PAY-2022-0199,matched
822.000000,INV-2022-0199,PAPP-2022-0199,PAY-2022-0199,matched
822.000000,INV-2022-0199,PAPP-2022-0199,PAY-2022-0199,matched
667.000000,INV-2022-0200,PAPP-2022-0200,PAY-2022-0200,matched
667.000000,INV-2022-0200,PAPP-2022-0200,PAY-2022-0200,matched
667.000000,INV-2022-0200,PAPP-2022-0200,PAY-2022-0200,matched
667.000000,INV-2022-0200,PAPP-2022-0200,PAY-2022-0200,matched
543.000000,INV-2022-0201,PAPP-2022-0201,PAY-2022-0201,matched
543.000000,INV-2022-0201,PAPP-2022-0201,PAY-2022-0201,matched
543.000000,INV-2022-0201,PAPP-2022-0201,PAY-2022-0201,matched
543.000000,INV-2022-0201,PAPP-2022-0201,PAY-2022-0201,matched
511.000000,INV-2022-0202,PAPP-2022-0202,PAY-2022-0202,matched
511.000000,INV-2022-0202,PAPP-2022-0202,PAY-2022-0202,matched
511.000000,INV-2022-0202,PAPP-2022-0202,PAY-2022-0202,matched
511.000000,INV-2022-0202,PAPP-2022-0202,PAY-2022-0202,matched
998.000000,INV-2022-0203,PAPP-2022-0203,PAY-2022-0203,matched
998.000000,INV-2022-0203,PAPP-2022-0203,PAY-2022-0203,matched
998.000000,INV-2022-0203,PAPP-2022-0203,PAY-2022-0203,matched
998.000000,INV-2022-0203,PAPP-2022-0203,PAY-2022-0203,matched
714.000000,INV-2022-0204,PAPP-2022-0204,PAY-2022-0204,matched
714.000000,INV-2022-0204,PAPP-2022-0204,PAY-2022-0204,matched
714.000000,INV-2022-0204,PAPP-2022-0204,PAY-2022-0204,matched
714.000000,INV-2022-0204,PAPP-2022-0204,PAY-2022-0204,matched
909.000000,INV-2022-0205,PAPP-2022-0205,PAY-2022-0205,matched
909.000000,INV-2022-0205,PAPP-2022-0205,PAY-2022-0205,matched
909.000000,INV-2022-0205,PAPP-2022-0205,PAY-2022-0205,matched
909.000000,INV-2022-0205,PAPP-2022-0205,PAY-2022-0205,matched
917.000000,INV-2022-0206,PAPP-2022-0206,PAY-2022-0206,matched
917.000000,INV-2022-0206,PAPP-2022-0206,PAY-2022-0206,matched
917.000000,INV-2022-0206,PAPP-2022-0206,PAY-2022-0206,matched
917.000000,INV-2022-0206,PAPP-2022-0206,PAY-2022-0206,matched
890.000000,INV-2022-0207,PAPP-2022-0207,PAY-2022-0207,matched
890.000000,INV-2022-0207,PAPP-2022-0207,PAY-2022-0207,matched
890.000000,INV-2022-0207,PAPP-2022-0207,PAY-2022-0207,matched
890.000000,INV-2022-0207,PAPP-2022-0207,PAY-2022-0207,matched
574.000000,INV-2022-0208,PAPP-2022-0208,PAY-2022-0208,matched
574.000000,INV-2022-0208,PAPP-2022-0208,PAY-2022-0208,matched
574.000000,INV-2022-0208,PAPP-2022-0208,PAY-2022-0208,matched
574.000000,INV-2022-0208,PAPP-2022-0208,PAY-2022-0208,matched
919.000000,INV-2022-0209,PAPP-2022-0209,PAY-2022-0209,matched
919.000000,INV-2022-0209,PAPP-2022-0209,PAY-2022-0209,matched
919.000000,INV-2022-0209,PAPP-2022-0209,PAY-2022-0209,matched
919.000000,INV-2022-0209,PAPP-2022-0209,PAY-2022-0209,matched
748.000000,INV-2022-0210,PAPP-2022-0210,PAY-2022-0210,matched
748.000000,INV-2022-0210,PAPP-2022-0210,PAY-2022-0210,matched
748.000000,INV-2022-0210,PAPP-2022-0210,PAY-2022-0210,matched
748.000000,INV-2022-0210,PAPP-2022-0210,PAY-2022-0210,matched
856.000000,INV-2022-0211,PAPP-2022-0211,PAY-2022-0211,matched
856.000000,INV-2022-0211,PAPP-2022-0211,PAY-2022-0211,matched
856.000000,INV-2022-0211,PAPP-2022-0211,PAY-2022-0211,matched
856.000000,INV-2022-0211,PAPP-2022-0211,PAY-2022-0211,matched
691.000000,INV-2022-0212,PAPP-2022-0212,PAY-2022-0212,matched
691.000000,INV-2022-0212,PAPP-2022-0212,PAY-2022-0212,matched
691.000000,INV-2022-0212,PAPP-2022-0212,PAY-2022-0212,matched
691.000000,INV-2022-0212,PAPP-2022-0212,PAY-2022-0212,matched
598.000000,INV-2022-0213,PAPP-2022-0213,PAY-2022-0213,matched
598.000000,INV-2022-0213,PAPP-2022-0213,PAY-2022-0213,matched
598.000000,INV-2022-0213,PAPP-2022-0213,PAY-2022-0213,matched
598.000000,INV-2022-0213,PAPP-2022-0213,PAY-2022-0213,matched
965.000000,INV-2022-0214,PAPP-2022-0214,PAY-2022-0214,matched
965.000000,INV-2022-0214,PAPP-2022-0214,PAY-2022-0214,matched
965.000000,INV-2022-0214,PAPP-2022-0214,PAY-2022-0214,matched
965.000000,INV-2022-0214,PAPP-2022-0214,PAY-2022-0214,matched
595.000000,INV-2022-0215,PAPP-2022-0215,PAY-2022-0215,matched
595.000000,INV-2022-0215,PAPP-2022-0215,PAY-2022-0215,matched
595.000000,INV-2022-0215,PAPP-2022-0215,PAY-2022-0215,matched
595.000000,INV-2022-0215,PAPP-2022-0215,PAY-2022-0215,matched
689.000000,INV-2022-0216,PAPP-2022-0216,PAY-2022-0216,matched
689.000000,INV-2022-0216,PAPP-2022-0216,PAY-2022-0216,matched
689.000000,INV-2022-0216,PAPP-2022-0216,PAY-2022-0216,matched
689.000000,INV-2022-0216,PAPP-2022-0216,PAY-2022-0216,matched
767.000000,INV-2022-0217,PAPP-2022-0217,PAY-2022-0217,matched
767.000000,INV-2022-0217,PAPP-2022-0217,PAY-2022-0217,matched
767.000000,INV-2022-0217,PAPP-2022-0217,PAY-2022-0217,matched
767.000000,INV-2022-0217,PAPP-2022-0217,PAY-2022-0217,matched
512.000000,INV-2022-0218,PAPP-2022-0218,PAY-2022-0218,matched
512.000000,INV-2022-0218,PAPP-2022-0218,PAY-2022-0218,matched
512.000000,INV-2022-0218,PAPP-2022-0218,PAY-2022-0218,matched
512.000000,INV-2022-0218,PAPP-2022-0218,PAY-2022-0218,matched
854.000000,INV-2022-0219,PAPP-2022-0219,PAY-2022-0219,matched
854.000000,INV-2022-0219,PAPP-2022-0219,PAY-2022-0219,matched
854.000000,INV-2022-0219,PAPP-2022-0219,PAY-2022-0219,matched
854.000000,INV-2022-0219,PAPP-2022-0219,PAY-2022-0219,matched
561.000000,INV-2022-0220,PAPP-2022-0220,PAY-2022-0220,matched
561.000000,INV-2022-0220,PAPP-2022-0220,PAY-2022-0220,matched
561.000000,INV-2022-0220,PAPP-2022-0220,PAY-2022-0220,matched
561.000000,INV-2022-0220,PAPP-2022-0220,PAY-2022-0220,matched
4441.000000,INV-2022-0221,PAPP-2022-0221,PAY-2022-0221,partially_matched
4441.000000,INV-2022-0221,PAPP-2022-0221,PAY-2022-0221,partially_matched
4441.000000,INV-2022-0221,PAPP-2022-0221,PAY-2022-0221,partially_matched
716.000000,INV-2022-0222,PAPP-2022-0222,PAY-2022-0222,matched
716.000000,INV-2022-0222,PAPP-2022-0222,PAY-2022-0222,matched
716.000000,INV-2022-0222,PAPP-2022-0222,PAY-2022-0222,matched
716.000000,INV-2022-0222,PAPP-2022-0222,PAY-2022-0222,matched
686.000000,INV-2022-0223,PAPP-2022-0223,PAY-2022-0223,matched
686.000000,INV-2022-0223,PAPP-2022-0223,PAY-2022-0223,matched
686.000000,INV-2022-0223,PAPP-2022-0223,PAY-2022-0223,matched
686.000000,INV-2022-0223,PAPP-2022-0223,PAY-2022-0223,matched
944.000000,INV-2022-0224,PAPP-2022-0224,PAY-2022-0224,matched
944.000000,INV-2022-0224,PAPP-2022-0224,PAY-2022-0224,matched
944.000000,INV-2022-0224,PAPP-2022-0224,PAY-2022-0224,matched
944.000000,INV-2022-0224,PAPP-2022-0224,PAY-2022-0224,matched
575.000000,INV-2022-0225,PAPP-2022-0225,PAY-2022-0225,matched
575.000000,INV-2022-0225,PAPP-2022-0225,PAY-2022-0225,matched
575.000000,INV-2022-0225,PAPP-2022-0225,PAY-2022-0225,matched
575.000000,INV-2022-0225,PAPP-2022-0225,PAY-2022-0225,matched
783.000000,INV-2022-0226,PAPP-2022-0226,PAY-2022-0226,matched
783.000000,INV-2022-0226,PAPP-2022-0226,PAY-2022-0226,matched
783.000000,INV-2022-0226,PAPP-2022-0226,PAY-2022-0226,matched
783.000000,INV-2022-0226,PAPP-2022-0226,PAY-2022-0226,matched
883.000000,INV-2022-0227,PAPP-2022-0227,PAY-2022-0227,matched
883.000000,INV-2022-0227,PAPP-2022-0227,PAY-2022-0227,matched
883.000000,INV-2022-0227,PAPP-2022-0227,PAY-2022-0227,matched
883.000000,INV-2022-0227,PAPP-2022-0227,PAY-2022-0227,matched
866.000000,INV-2022-0228,PAPP-2022-0228,PAY-2022-0228,matched
866.000000,INV-2022-0228,PAPP-2022-0228,PAY-2022-0228,matched
866.000000,INV-2022-0228,PAPP-2022-0228,PAY-2022-0228,matched
866.000000,INV-2022-0228,PAPP-2022-0228,PAY-2022-0228,matched
895.000000,INV-2022-0229,PAPP-2022-0229,PAY-2022-0229,matched
895.000000,INV-2022-0229,PAPP-2022-0229,PAY-2022-0229,matched
895.000000,INV-2022-0229,PAPP-2022-0229,PAY-2022-0229,matched
895.000000,INV-2022-0229,PAPP-2022-0229,PAY-2022-0229,matched
878.000000,INV-2022-0230,PAPP-2022-0230,PAY-2022-0230,matched
878.000000,INV-2022-0230,PAPP-2022-0230,PAY-2022-0230,matched
878.000000,INV-2022-0230,PAPP-2022-0230,PAY-2022-0230,matched
878.000000,INV-2022-0230,PAPP-2022-0230,PAY-2022-0230,matched
552.000000,INV-2022-0231,PAPP-2022-0231,PAY-2022-0231,matched
552.000000,INV-2022-0231,PAPP-2022-0231,PAY-2022-0231,matched
552.000000,INV-2022-0231,PAPP-2022-0231,PAY-2022-0231,matched
552.000000,INV-2022-0231,PAPP-2022-0231,PAY-2022-0231,matched
556.000000,INV-2022-0232,PAPP-2022-0232,PAY-2022-0232,matched
556.000000,INV-2022-0232,PAPP-2022-0232,PAY-2022-0232,matched
556.000000,INV-2022-0232,PAPP-2022-0232,PAY-2022-0232,matched
556.000000,INV-2022-0232,PAPP-2022-0232,PAY-2022-0232,matched
685.000000,INV-2022-0233,PAPP-2022-0233,PAY-2022-0233,matched
685.000000,INV-2022-0233,PAPP-2022-0233,PAY-2022-0233,matched
685.000000,INV-2022-0233,PAPP-2022-0233,PAY-2022-0233,matched
685.000000,INV-2022-0233,PAPP-2022-0233,PAY-2022-0233,matched
632.000000,INV-2022-0234,PAPP-2022-0234,PAY-2022-0234,matched
632.000000,INV-2022-0234,PAPP-2022-0234,PAY-2022-0234,matched
632.000000,INV-2022-0234,PAPP-2022-0234,PAY-2022-0234,matched
632.000000,INV-2022-0234,PAPP-2022-0234,PAY-2022-0234,matched
720.000000,INV-2022-0235,PAPP-2022-0235,PAY-2022-0235,matched
720.000000,INV-2022-0235,PAPP-2022-0235,PAY-2022-0235,matched
720.000000,INV-2022-0235,PAPP-2022-0235,PAY-2022-0235,matched
720.000000,INV-2022-0235,PAPP-2022-0235,PAY-2022-0235,matched
645.000000,INV-2022-0236,PAPP-2022-0236,PAY-2022-0236,matched
645.000000,INV-2022-0236,PAPP-2022-0236,PAY-2022-0236,matched
645.000000,INV-2022-0236,PAPP-2022-0236,PAY-2022-0236,matched
645.000000,INV-2022-0236,PAPP-2022-0236,PAY-2022-0236,matched
508.000000,INV-2022-0237,PAPP-2022-0237,PAY-2022-0237,matched
508.000000,INV-2022-0237,PAPP-2022-0237,PAY-2022-0237,matched
508.000000,INV-2022-0237,PAPP-2022-0237,PAY-2022-0237,matched
508.000000,INV-2022-0237,PAPP-2022-0237,PAY-2022-0237,matched
991.000000,INV-2022-0238,PAPP-2022-0238,PAY-2022-0238,matched
991.000000,INV-2022-0238,PAPP-2022-0238,PAY-2022-0238,matched
991.000000,INV-2022-0238,PAPP-2022-0238,PAY-2022-0238,matched
991.000000,INV-2022-0238,PAPP-2022-0238,PAY-2022-0238,matched
729.000000,INV-2022-0239,PAPP-2022-0239,PAY-2022-0239,matched
729.000000,INV-2022-0239,PAPP-2022-0239,PAY-2022-0239,matched
729.000000,INV-2022-0239,PAPP-2022-0239,PAY-2022-0239,matched
729.000000,INV-2022-0239,PAPP-2022-0239,PAY-2022-0239,matched
892.000000,INV-2022-0240,PAPP-2022-0240,PAY-2022-0240,matched
892.000000,INV-2022-0240,PAPP-2022-0240,PAY-2022-0240,matched
892.000000,INV-2022-0240,PAPP-2022-0240,PAY-2022-0240,matched
892.000000,INV-2022-0240,PAPP-2022-0240,PAY-2022-0240,matched
621.000000,INV-2022-0241,PAPP-2022-0241,PAY-2022-0241,matched
621.000000,INV-2022-0241,PAPP-2022-0241,PAY-2022-0241,matched
621.000000,INV-2022-0241,PAPP-2022-0241,PAY-2022-0241,matched
621.000000,INV-2022-0241,PAPP-2022-0241,PAY-2022-0241,matched
921.000000,INV-2022-0242,PAPP-2022-0242,PAY-2022-0242,matched
921.000000,INV-2022-0242,PAPP-2022-0242,PAY-2022-0242,matched
921.000000,INV-2022-0242,PAPP-2022-0242,PAY-2022-0242,matched
921.000000,INV-2022-0242,PAPP-2022-0242,PAY-2022-0242,matched
995.000000,INV-2022-0243,PAPP-2022-0243,PAY-2022-0243,matched
995.000000,INV-2022-0243,PAPP-2022-0243,PAY-2022-0243,matched
995.000000,INV-2022-0243,PAPP-2022-0243,PAY-2022-0243,matched
995.000000,INV-2022-0243,PAPP-2022-0243,PAY-2022-0243,matched
841.000000,INV-2022-0244,PAPP-2022-0244,PAY-2022-0244,matched
841.000000,INV-2022-0244,PAPP-2022-0244,PAY-2022-0244,matched
841.000000,INV-2022-0244,PAPP-2022-0244,PAY-2022-0244,matched
841.000000,INV-2022-0244,PAPP-2022-0244,PAY-2022-0244,matched
826.000000,INV-2022-0245,PAPP-2022-0245,PAY-2022-0245,matched
826.000000,INV-2022-0245,PAPP-2022-0245,PAY-2022-0245,matched
826.000000,INV-2022-0245,PAPP-2022-0245,PAY-2022-0245,matched
826.000000,INV-2022-0245,PAPP-2022-0245,PAY-2022-0245,matched
631.000000,INV-2022-0246,PAPP-2022-0246,PAY-2022-0246,matched
631.000000,INV-2022-0246,PAPP-2022-0246,PAY-2022-0246,matched
631.000000,INV-2022-0246,PAPP-2022-0246,PAY-2022-0246,matched
631.000000,INV-2022-0246,PAPP-2022-0246,PAY-2022-0246,matched
751.000000,INV-2022-0247,PAPP-2022-0247,PAY-2022-0247,matched
751.000000,INV-2022-0247,PAPP-2022-0247,PAY-2022-0247,matched
751.000000,INV-2022-0247,PAPP-2022-0247,PAY-2022-0247,matched
751.000000,INV-2022-0247,PAPP-2022-0247,PAY-2022-0247,matched
701.000000,INV-2022-0248,PAPP-2022-0248,PAY-2022-0248,matched
701.000000,INV-2022-0248,PAPP-2022-0248,PAY-2022-0248,matched
701.000000,INV-2022-0248,PAPP-2022-0248,PAY-2022-0248,matched
701.000000,INV-2022-0248,PAPP-2022-0248,PAY-2022-0248,matched
538.000000,INV-2022-0249,PAPP-2022-0249,PAY-2022-0249,matched
538.000000,INV-2022-0249,PAPP-2022-0249,PAY-2022-0249,matched
538.000000,INV-2022-0249,PAPP-2022-0249,PAY-2022-0249,matched
538.000000,INV-2022-0249,PAPP-2022-0249,PAY-2022-0249,matched
672.000000,INV-2022-0250,PAPP-2022-0250,PAY-2022-0250,matched
672.000000,INV-2022-0250,PAPP-2022-0250,PAY-2022-0250,matched
672.000000,INV-2022-0250,PAPP-2022-0250,PAY-2022-0250,matched
672.000000,INV-2022-0250,PAPP-2022-0250,PAY-2022-0250,matched
647.000000,INV-2022-0251,PAPP-2022-0251,PAY-2022-0251,matched
647.000000,INV-2022-0251,PAPP-2022-0251,PAY-2022-0251,matched
647.000000,INV-2022-0251,PAPP-2022-0251,PAY-2022-0251,matched
647.000000,INV-2022-0251,PAPP-2022-0251,PAY-2022-0251,matched
1122.000000,INV-2022-0252,PAPP-2022-0252,PAY-2022-0252,matched
1122.000000,INV-2022-0252,PAPP-2022-0252,PAY-2022-0252,matched
1122.000000,INV-2022-0252,PAPP-2022-0252,PAY-2022-0252,matched
1122.000000,INV-2022-0252,PAPP-2022-0252,PAY-2022-0252,matched
3754.000000,INV-2022-0253,PAPP-2022-0253,PAY-2022-0253,partially_matched
3754.000000,INV-2022-0253,PAPP-2022-0253,PAY-2022-0253,partially_matched
3754.000000,INV-2022-0253,PAPP-2022-0253,PAY-2022-0253,partially_matched
1160.000000,INV-2022-0254,PAPP-2022-0254,PAY-2022-0254,matched
1160.000000,INV-2022-0254,PAPP-2022-0254,PAY-2022-0254,matched
1160.000000,INV-2022-0254,PAPP-2022-0254,PAY-2022-0254,matched
1160.000000,INV-2022-0254,PAPP-2022-0254,PAY-2022-0254,matched
890.000000,INV-2022-0255,PAPP-2022-0255,PAY-2022-0255,matched
890.000000,INV-2022-0255,PAPP-2022-0255,PAY-2022-0255,matched
890.000000,INV-2022-0255,PAPP-2022-0255,PAY-2022-0255,matched
890.000000,INV-2022-0255,PAPP-2022-0255,PAY-2022-0255,matched
1108.000000,INV-2022-0256,PAPP-2022-0256,PAY-2022-0256,matched
1108.000000,INV-2022-0256,PAPP-2022-0256,PAY-2022-0256,matched
1108.000000,INV-2022-0256,PAPP-2022-0256,PAY-2022-0256,matched
1108.000000,INV-2022-0256,PAPP-2022-0256,PAY-2022-0256,matched
1121.000000,INV-2022-0257,PAPP-2022-0257,PAY-2022-0257,matched
1121.000000,INV-2022-0257,PAPP-2022-0257,PAY-2022-0257,matched
1121.000000,INV-2022-0257,PAPP-2022-0257,PAY-2022-0257,matched
1121.000000,INV-2022-0257,PAPP-2022-0257,PAY-2022-0257,matched
757.000000,INV-2022-0258,PAPP-2022-0258,PAY-2022-0258,matched
757.000000,INV-2022-0258,PAPP-2022-0258,PAY-2022-0258,matched
757.000000,INV-2022-0258,PAPP-2022-0258,PAY-2022-0258,matched
757.000000,INV-2022-0258,PAPP-2022-0258,PAY-2022-0258,matched
1016.000000,INV-2022-0259,PAPP-2022-0259,PAY-2022-0259,matched
1016.000000,INV-2022-0259,PAPP-2022-0259,PAY-2022-0259,matched
1016.000000,INV-2022-0259,PAPP-2022-0259,PAY-2022-0259,matched
1016.000000,INV-2022-0259,PAPP-2022-0259,PAY-2022-0259,matched
779.000000,INV-2022-0260,PAPP-2022-0260,PAY-2022-0260,matched
779.000000,INV-2022-0260,PAPP-2022-0260,PAY-2022-0260,matched
779.000000,INV-2022-0260,PAPP-2022-0260,PAY-2022-0260,matched
779.000000,INV-2022-0260,PAPP-2022-0260,PAY-2022-0260,matched
902.000000,INV-2022-0261,PAPP-2022-0261,PAY-2022-0261,matched
902.000000,INV-2022-0261,PAPP-2022-0261,PAY-2022-0261,matched
902.000000,INV-2022-0261,PAPP-2022-0261,PAY-2022-0261,matched
902.000000,INV-2022-0261,PAPP-2022-0261,PAY-2022-0261,matched
863.000000,INV-2022-0262,PAPP-2022-0262,PAY-2022-0262,matched
863.000000,INV-2022-0262,PAPP-2022-0262,PAY-2022-0262,matched
863.000000,INV-2022-0262,PAPP-2022-0262,PAY-2022-0262,matched
863.000000,INV-2022-0262,PAPP-2022-0262,PAY-2022-0262,matched
719.000000,INV-2022-0263,PAPP-2022-0263,PAY-2022-0263,matched
719.000000,INV-2022-0263,PAPP-2022-0263,PAY-2022-0263,matched
719.000000,INV-2022-0263,PAPP-2022-0263,PAY-2022-0263,matched
719.000000,INV-2022-0263,PAPP-2022-0263,PAY-2022-0263,matched
1004.000000,INV-2022-0264,PAPP-2022-0264,PAY-2022-0264,matched
1004.000000,INV-2022-0264,PAPP-2022-0264,PAY-2022-0264,matched
1004.000000,INV-2022-0264,PAPP-2022-0264,PAY-2022-0264,matched
1004.000000,INV-2022-0264,PAPP-2022-0264,PAY-2022-0264,matched
1114.000000,INV-2022-0265,PAPP-2022-0265,PAY-2022-0265,matched
1114.000000,INV-2022-0265,PAPP-2022-0265,PAY-2022-0265,matched
1114.000000,INV-2022-0265,PAPP-2022-0265,PAY-2022-0265,matched
1114.000000,INV-2022-0265,PAPP-2022-0265,PAY-2022-0265,matched
753.000000,INV-2022-0266,PAPP-2022-0266,PAY-2022-0266,matched
753.000000,INV-2022-0266,PAPP-2022-0266,PAY-2022-0266,matched
753.000000,INV-2022-0266,PAPP-2022-0266,PAY-2022-0266,matched
753.000000,INV-2022-0266,PAPP-2022-0266,PAY-2022-0266,matched
843.000000,INV-2022-0267,PAPP-2022-0267,PAY-2022-0267,matched
843.000000,INV-2022-0267,PAPP-2022-0267,PAY-2022-0267,matched
843.000000,INV-2022-0267,PAPP-2022-0267,PAY-2022-0267,matched
843.000000,INV-2022-0267,PAPP-2022-0267,PAY-2022-0267,matched
1158.000000,INV-2022-0268,PAPP-2022-0268,PAY-2022-0268,matched
1158.000000,INV-2022-0268,PAPP-2022-0268,PAY-2022-0268,matched
1158.000000,INV-2022-0268,PAPP-2022-0268,PAY-2022-0268,matched
1158.000000,INV-2022-0268,PAPP-2022-0268,PAY-2022-0268,matched
923.000000,INV-2022-0269,PAPP-2022-0269,PAY-2022-0269,matched
923.000000,INV-2022-0269,PAPP-2022-0269,PAY-2022-0269,matched
923.000000,INV-2022-0269,PAPP-2022-0269,PAY-2022-0269,matched
923.000000,INV-2022-0269,PAPP-2022-0269,PAY-2022-0269,matched
1107.000000,INV-2022-0270,PAPP-2022-0270,PAY-2022-0270,matched
1107.000000,INV-2022-0270,PAPP-2022-0270,PAY-2022-0270,matched
1107.000000,INV-2022-0270,PAPP-2022-0270,PAY-2022-0270,matched
1107.000000,INV-2022-0270,PAPP-2022-0270,PAY-2022-0270,matched
707.000000,INV-2022-0271,PAPP-2022-0271,PAY-2022-0271,matched
707.000000,INV-2022-0271,PAPP-2022-0271,PAY-2022-0271,matched
707.000000,INV-2022-0271,PAPP-2022-0271,PAY-2022-0271,matched
707.000000,INV-2022-0271,PAPP-2022-0271,PAY-2022-0271,matched
835.000000,INV-2022-0272,PAPP-2022-0272,PAY-2022-0272,matched
835.000000,INV-2022-0272,PAPP-2022-0272,PAY-2022-0272,matched
835.000000,INV-2022-0272,PAPP-2022-0272,PAY-2022-0272,matched
835.000000,INV-2022-0272,PAPP-2022-0272,PAY-2022-0272,matched
877.000000,INV-2022-0273,PAPP-2022-0273,PAY-2022-0273,matched
877.000000,INV-2022-0273,PAPP-2022-0273,PAY-2022-0273,matched
877.000000,INV-2022-0273,PAPP-2022-0273,PAY-2022-0273,matched
877.000000,INV-2022-0273,PAPP-2022-0273,PAY-2022-0273,matched
1056.000000,INV-2022-0274,PAPP-2022-0274,PAY-2022-0274,matched
1056.000000,INV-2022-0274,PAPP-2022-0274,PAY-2022-0274,matched
1056.000000,INV-2022-0274,PAPP-2022-0274,PAY-2022-0274,matched
1056.000000,INV-2022-0274,PAPP-2022-0274,PAY-2022-0274,matched
891.000000,INV-2022-0275,PAPP-2022-0275,PAY-2022-0275,matched
891.000000,INV-2022-0275,PAPP-2022-0275,PAY-2022-0275,matched
891.000000,INV-2022-0275,PAPP-2022-0275,PAY-2022-0275,matched
891.000000,INV-2022-0275,PAPP-2022-0275,PAY-2022-0275,matched
1146.000000,INV-2022-0276,PAPP-2022-0276,PAY-2022-0276,matched
1146.000000,INV-2022-0276,PAPP-2022-0276,PAY-2022-0276,matched
1146.000000,INV-2022-0276,PAPP-2022-0276,PAY-2022-0276,matched
1146.000000,INV-2022-0276,PAPP-2022-0276,PAY-2022-0276,matched
1116.000000,INV-2022-0277,PAPP-2022-0277,PAY-2022-0277,matched
1116.000000,INV-2022-0277,PAPP-2022-0277,PAY-2022-0277,matched
1116.000000,INV-2022-0277,PAPP-2022-0277,PAY-2022-0277,matched
1116.000000,INV-2022-0277,PAPP-2022-0277,PAY-2022-0277,matched
1160.000000,INV-2022-0278,PAPP-2022-0278,PAY-2022-0278,matched
1160.000000,INV-2022-0278,PAPP-2022-0278,PAY-2022-0278,matched
1160.000000,INV-2022-0278,PAPP-2022-0278,PAY-2022-0278,matched
1160.000000,INV-2022-0278,PAPP-2022-0278,PAY-2022-0278,matched
1112.000000,INV-2022-0279,PAPP-2022-0279,PAY-2022-0279,matched
1112.000000,INV-2022-0279,PAPP-2022-0279,PAY-2022-0279,matched
1112.000000,INV-2022-0279,PAPP-2022-0279,PAY-2022-0279,matched
1112.000000,INV-2022-0279,PAPP-2022-0279,PAY-2022-0279,matched
1089.000000,INV-2022-0280,PAPP-2022-0280,PAY-2022-0280,matched
1089.000000,INV-2022-0280,PAPP-2022-0280,PAY-2022-0280,matched
1089.000000,INV-2022-0280,PAPP-2022-0280,PAY-2022-0280,matched
1089.000000,INV-2022-0280,PAPP-2022-0280,PAY-2022-0280,matched
955.000000,INV-2022-0281,PAPP-2022-0281,PAY-2022-0281,matched
955.000000,INV-2022-0281,PAPP-2022-0281,PAY-2022-0281,matched
955.000000,INV-2022-0281,PAPP-2022-0281,PAY-2022-0281,matched
955.000000,INV-2022-0281,PAPP-2022-0281,PAY-2022-0281,matched
1108.000000,INV-2022-0282,PAPP-2022-0282,PAY-2022-0282,matched
1108.000000,INV-2022-0282,PAPP-2022-0282,PAY-2022-0282,matched
1108.000000,INV-2022-0282,PAPP-2022-0282,PAY-2022-0282,matched
1108.000000,INV-2022-0282,PAPP-2022-0282,PAY-2022-0282,matched
1011.000000,INV-2022-0283,PAPP-2022-0283,PAY-2022-0283,matched
